"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"mar-21","Spotify","72","Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","PR, PR, PR, PR, PR","Urbano"
"mar-21","Spotify","73","Lele Pons, Guaynaa","Se Te Nota (with Guaynaa)","VE, PR","Tropical/Latino"
"mar-21","Spotify","74","Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","PR, PR, PR, PR, US, PR, PR","Urbano"
"mar-21","Spotify","75","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"mar-21","Spotify","76","Flow La Movie, Nio Garcia, Casper Magico","Travesuras","PR, PR, PR","Urbano"
"mar-21","Spotify","77","Simon la Letra, Pablo Chill-E","Bloqueame","CL","Urbano"
"mar-21","Spotify","78","Sech, J Balvin","La Luz","PA, CO","Urbano"
"mar-21","Spotify","79","Kiddtetoon, Diego Smith, Ozuna","Illuminati - Remix","PR","Urbano"
"mar-21","Spotify","80","Paloma Mami","Traumada","US","Urbano"
"mar-21","Spotify","81","Yan Block, Jay Wheeler, DJ Nelson","Vete Pal Carajo","PR, PR","Urbano"
"mar-21","Spotify","82","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","PR, PR, PR, PR, PR","Urbano"
"mar-21","Spotify","83","Jeeiph","Bonita","VE","Urbano"
"mar-21","Spotify","84","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","US, US, US","Pop"
"mar-21","Spotify","85","Brytiago, Jay Wheeler","Desnudarte","PR, PR","Urbano"
"mar-21","Spotify","86","KAROL G, Nicki Minaj","Tusa","CO, US","Urbano"
"mar-21","Spotify","87","Paloma Mami","For Ya","US","Urbano"
"mar-21","Spotify","88","Maluma","Agua de Jamaica","CO","Urbano"
"mar-21","Spotify","89","Doja Cat","Streets","US","Pop"
"mar-21","Spotify","90","Alex Rose, Rauw Alejandro","Me Fije","PR","Urbano"
"mar-21","Spotify","91","Bad Bunny","A Tu Merced","PR","Urbano"
"mar-21","Spotify","92","Drago200, Pablo Chill-E, Ak4:20","No Está Interesada","CL, CL","Urbano"
"mar-21","Spotify","93","Rauw Alejandro, Arcángel, Randy","Soy Una Gargola","PR, PR, US","Urbano"
"mar-21","Spotify","94","Paloma Mami","Que Wea","US","Urbano"
"mar-21","Spotify","95","Rauw Alejandro","Dile a El","PR","Urbano"
"mar-21","Spotify","96","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","PR, PR, PR","Urbano"
"mar-21","Spotify","97","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","PR, CO, PR","Urbano"
"mar-21","Spotify","98","Anuel AA, Bad Bunny","Hasta Que Dios Diga","PR, PR","Urbano"
"mar-21","Spotify","99","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"mar-21","Spotify","100","Papu DJ, L-Gante","L-Gante: RKT SESSIONS #1","AR, AR","Urbano"
"abr-21","Spotify","1","Los Legendarios, Wisin, JHAYCO","Fiel","PR, PR, PR","Urbano"
"abr-21","Spotify","2","Sebastian Yatra, Myke Towers","Pareja Del Año","CO, PR","Urbano"
"abr-21","Spotify","3","Nio Garcia, Flow La Movie","AM","PR, PR","Urbano"
"abr-21","Spotify","4","Sech","911","PA","Urbano"
"abr-21","Spotify","5","Myke Towers, Juhn","Bandido","PR, PR","Urbano"
"abr-21","Spotify","6","KAROL G, Mariah Angeliq","EL MAKINON","CO, US","Urbano"
"abr-21","Spotify","7","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"abr-21","Spotify","8","Myke Towers","Explícito","PR","Urbano"
"abr-21","Spotify","9","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","PR, ES","Urbano"
"abr-21","Spotify","10","Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy","No Te Enamores - Remix","IT, PR, PR, PR, DO","Urbano"
"abr-21","Spotify","11","Rochy RD, Myke Towers, Nicki Nicole","Ella No Es Tuya - Remix","DO, PR, AR","Urbano"
"abr-21","Spotify","12","Boza","Hecha Pa' Mi","PA","Urbano"
"abr-21","Spotify","13","Selena Gomez, Rauw Alejandro","Baila Conmigo (with Rauw Alejandro)","US, PR","Pop"
"abr-21","Spotify","14","El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor","Juju Juju","CL, CL, CL","Urbano"
"abr-21","Spotify","15","Rauw Alejandro, Anuel AA","Reloj","PR, PR","Urbano"
"abr-21","Spotify","16","Ak4:20","Skyline","CL","Urbano"
"abr-21","Spotify","17","Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie","Travesuras - Remix","PR, PR, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","18","Bad Bunny","TE MUDASTE","PR","Urbano"
"abr-21","Spotify","19","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","CA, CA, US","Pop"
"abr-21","Spotify","20","Nicky Jam, Romeo Santos","Fan de Tus Fotos","PR, US","Urbano"
"abr-21","Spotify","21","Nicky Jam, Myke Towers","Polvo","PR, PR","Urbano"
"abr-21","Spotify","22","Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","CO, PR, PR","Urbano"
"abr-21","Spotify","23","Ak4:20","Siempre Fine","CL","Urbano"
"abr-21","Spotify","24","Kali Uchis","telepatía","CO","Pop"
"abr-21","Spotify","25","Daddy Yankee","EL PONY","PR","Urbano"
"abr-21","Spotify","26","Alex Rose, Rauw Alejandro","Me Fije","PR","Urbano"
"abr-21","Spotify","27","Gera MX, Christian Nodal","Botella Tras Botella","MX, MX","Urbano"
"abr-21","Spotify","28","Wisin, Myke Towers, Los Legendarios","Mi Niña","PR, PR, PR","Urbano"
"abr-21","Spotify","29","Justin Quiles","Ponte Pa' Mi","PR","Urbano"
"abr-21","Spotify","30","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","US, US, US","Pop"
"abr-21","Spotify","31","Camilo, Evaluna Montaner","Machu Picchu","ES, VE","Tropical/Latino"
"abr-21","Spotify","32","JHAYCO","Christian Dior","PR","Urbano"
"abr-21","Spotify","33","Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell","Aloha","CO, CO, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","34","Daddy Yankee","PROBLEMA","PR","Urbano"
"abr-21","Spotify","35","KEVIN ROLDAN, Bryant Myers, Lyanno","HASTA ABAJO","CO, PR, PR","Urbano"
"abr-21","Spotify","36","KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee","LEYENDAS","CO, PR, PR, PR, US, PR","Urbano"
"abr-21","Spotify","37","Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38","AR","Urbano"
"abr-21","Spotify","38","Ozuna, J Balvin, Chencho Corleone","Una Locura","PR, CO, PR","Urbano"
"abr-21","Spotify","39","Manuel Turizo, Wisin & Yandel","Mala Costumbre","CO, PR","Urbano"
"abr-21","Spotify","40","Lil Nas X","MONTERO (Call Me By Your Name)","US","Pop"
"abr-21","Spotify","41","The Weeknd","Blinding Lights","CA","Pop"
"abr-21","Spotify","42","KAROL G","BICHOTA","CO","Urbano"
"abr-21","Spotify","43","Ak4:20","Rata Tan Tan","CL","Urbano"
"abr-21","Spotify","44","KAROL G, Anuel AA, J Balvin","LOCATION","CO, PR, CO","Urbano"
"abr-21","Spotify","45","Rauw Alejandro, J Balvin","De Cora <3","PR, CO","Urbano"
"abr-21","Spotify","46","Farruko","La Tóxica","PR","Urbano"
"abr-21","Spotify","47","Migrantes, Alico","Si Me Tomo Una Cerveza","TR","Tropical/Latino"
"abr-21","Spotify","48","J Balvin, Dua Lipa, Bad Bunny, Tainy","UN DIA (ONE DAY) (Feat. Tainy)","CO, GB, PR, PR","Urbano"
"abr-21","Spotify","49","Paloma Mami","Religiosa","US","Urbano"
"abr-21","Spotify","50","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","CA, US","Pop"
"abr-21","Spotify","51","Maluma","Hawái","CO","Urbano"
"abr-21","Spotify","52","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","GB, US","Pop"
"abr-21","Spotify","53","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi","La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","PR, PR, PR, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","54","Mora, Lunay","Cuando Sera","SE, PR","Urbano"
"abr-21","Spotify","55","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","PR, PR","Urbano"
"abr-21","Spotify","56","Mora, JHAYCO","512","SE, PR","Urbano"
"abr-21","Spotify","57","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","PR, PR, PR","Urbano"
"abr-21","Spotify","58","AURORA","Runaway","NO","Pop"
"abr-21","Spotify","59","Ak4:20","Hipócritas","CL","Urbano"
"abr-21","Spotify","60","KEVVO, Arcángel, Becky G, Darell","Te Va Bien (feat. Darell)","PR, PR, US, PR","Urbano"
"abr-21","Spotify","61","C. Tangana, Niño de Elche, La Húngara","Tú Me Dejaste De Querer","ES, ES","Pop"
"abr-21","Spotify","62","KHEA, Duki","WACHA","AR","Urbano"
"abr-21","Spotify","63","Sebastian Yatra, Guaynaa","Chica Ideal","CO, PR","Urbano"
"abr-21","Spotify","64","Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK","Además de Mí - Remix","AR, AR, AR, AR","Urbano"
"abr-21","Spotify","65","Camilo, El Alfa","BEBÉ","ES, DO","Tropical/Latino"
"abr-21","Spotify","66","Bad Bunny","HACIENDO QUE ME AMAS","PR","Urbano"
"abr-21","Spotify","67","Yeinomercy, KEISHON TRIGGA, Luxian, S4vage","Dale Corte (feat. Luxian, Keishon Trigga, & S4vage)","CL, CL, CL","Urbano"
"abr-21","Spotify","68","Dua Lipa","Don't Start Now","GB","Pop"
"abr-21","Spotify","69","Simon la Letra, Pablo Chill-E","Bloqueame","CL","Urbano"
"abr-21","Spotify","70","Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","PA, PR, CO, ES, PR","Urbano"
"abr-21","Spotify","71","Maluma, Lenny Tavárez, Justin Quiles","Parce (feat. Justin Quiles)","CO, PR, PR","Urbano"
"abr-21","Spotify","72","Jay Wheeler","Viendo el Techo","PR","Urbano"
"abr-21","Spotify","73","Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","PR, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","74","Camilo","Vida de Rico","ES","Tropical/Latino"
"abr-21","Spotify","75","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"abr-21","Spotify","76","Rauw Alejandro, Camilo","Tattoo - Remix with Camilo","PR, ES","Urbano"
"abr-21","Spotify","77","Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","PR, PR, PR, PR, US, PR, PR","Urbano"
"abr-21","Spotify","78","Harry Styles","Watermelon Sugar","GB","Pop"
"abr-21","Spotify","79","Rauw Alejandro, Mr. Naisgai","2/Catorce","PR","Urbano"
"abr-21","Spotify","80","J Balvin","Tu Veneno","CO","Urbano"
"abr-21","Spotify","81","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"abr-21","Spotify","82","The Weeknd","Save Your Tears","CA","Pop"
"abr-21","Spotify","83","Justin Quiles","Jeans","PR","Urbano"
"abr-21","Spotify","84","Ozuna, Camilo","Despeinada","PR, ES","Urbano"
"abr-21","Spotify","85","Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra","En Tu Cuerpo - Remix","PR, PR, PR, AR","Urbano"
"abr-21","Spotify","86","Myke Towers","MÍRENME AHORA","PR","Urbano"
"abr-21","Spotify","87","Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell","Mírame - Remix","PR, PR, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","88","Bad Bunny","A Tu Merced","PR","Urbano"
"abr-21","Spotify","89","Jerry Di","Mi Cuarto","VE","Urbano"
"abr-21","Spotify","90","Piso 21, Maluma","Más De La Una","CO, CO","Urbano"
"abr-21","Spotify","91","Manuel Turizo, Justin Quiles, Dalex","Cosas Malas","CO, PR, PR","Urbano"
"abr-21","Spotify","92","Sech","Wao","PA","Urbano"
"abr-21","Spotify","93","Bad Bunny","Si Estuviésemos Juntos","PR","Urbano"
"abr-21","Spotify","94","NATTI NATASHA, Cazzu, FARIANA, La Duraca","Las Nenas (feat. La Duraca)","DO, AR","Urbano"
"abr-21","Spotify","95","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","PR, PR, PR, PR, PR","Urbano"
"abr-21","Spotify","96","KAROL G","Ay, DiOs Mío!","CO","Urbano"
"abr-21","Spotify","97","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","PR, CO, PR","Urbano"
"abr-21","Spotify","98","Jeeiph","Bonita","VE","Urbano"
"abr-21","Spotify","99","Olivia Rodrigo","drivers license","US","Pop"
"abr-21","Spotify","100","Bad Bunny, Mora","Una Vez","PR, SE","Urbano"
"may-21","Spotify","1","Los Legendarios, Wisin, JHAYCO","Fiel","PR, PR, PR","Urbano"
"may-21","Spotify","2","Sebastian Yatra, Myke Towers","Pareja Del Año","CO, PR","Urbano"
"may-21","Spotify","3","Nio Garcia, Flow La Movie","AM","PR, PR","Urbano"
"may-21","Spotify","4","Rauw Alejandro","Todo De Ti","PR","Urbano"
"may-21","Spotify","5","KAROL G, Mariah Angeliq","EL MAKINON","CO, US","Urbano"
"may-21","Spotify","6","Rauw Alejandro, Mr. Naisgai","2/Catorce","PR","Urbano"
"may-21","Spotify","7","Sech","911","PA","Urbano"
"may-21","Spotify","8","Myke Towers, Juhn","Bandido","PR, PR","Urbano"
"may-21","Spotify","9","Crissin, Totoy El Frio, Natan & Shander","Poblado","CO, CO, BE","Urbano"
"may-21","Spotify","10","Gera MX, Christian Nodal","Botella Tras Botella","MX, MX","Urbano"
"may-21","Spotify","11","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"may-21","Spotify","12","Myke Towers","Explícito","PR","Urbano"
"may-21","Spotify","13","Sech","Sal y Perrea","PA","Urbano"
"may-21","Spotify","14","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"may-21","Spotify","15","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","PR, ES","Urbano"
"may-21","Spotify","16","Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy","No Te Enamores - Remix","IT, PR, PR, PR, DO","Urbano"
"may-21","Spotify","17","Arcángel, Jay Wheeler, Miky Woodz","Si Te Veo","PR, PR, PR","Urbano"
"may-21","Spotify","18","BTS","Butter","KR","Pop"
"may-21","Spotify","19","Boza","Hecha Pa' Mi","PA","Urbano"
"may-21","Spotify","20","Selena Gomez, Rauw Alejandro","Baila Conmigo (with Rauw Alejandro)","US, PR","Pop"
"may-21","Spotify","21","Rauw Alejandro, Anuel AA","Reloj","PR, PR","Urbano"
"may-21","Spotify","22","Olivia Rodrigo","good 4 u","US","Pop"
"may-21","Spotify","23","El Alfa, El Cherry Scom, CJ","La Mamá de la Mamá","DO, DO, BE","Urbano"
"may-21","Spotify","24","Mora, JHAYCO","512","SE, PR","Urbano"
"may-21","Spotify","25","Rochy RD, Myke Towers, Nicki Nicole","Ella No Es Tuya - Remix","DO, PR, AR","Urbano"
"may-21","Spotify","26","Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie","Travesuras - Remix","PR, PR, PR, PR, PR, PR","Urbano"
"may-21","Spotify","27","Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell","Aloha","CO, CO, PR, PR, PR, PR","Urbano"
"may-21","Spotify","28","El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor","Juju Juju","RD, CL, CL","Urbano"
"may-21","Spotify","29","Ak4:20","Skyline","CL","Urbano"
"may-21","Spotify","30","Nicky Jam, Romeo Santos","Fan de Tus Fotos","PR, US","Urbano"
"may-21","Spotify","31","Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","CO, PR, PR","Urbano"
"may-21","Spotify","32","Bad Bunny","TE MUDASTE","PR","Urbano"
"may-21","Spotify","33","Wisin, Myke Towers, Los Legendarios","Mi Niña","PR, PR, PR","Urbano"
"may-21","Spotify","34","Nicky Jam, Myke Towers","Polvo","PR, PR","Urbano"
"may-21","Spotify","35","Alex Rose, Rauw Alejandro","Me Fije","PR","Urbano"
"may-21","Spotify","36","KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee","LEYENDAS","CO, PR, PR, PR, US, PR","Urbano"
"may-21","Spotify","37","Justin Quiles","Ponte Pa' Mi","PR","Urbano"
"may-21","Spotify","38","Ozuna, J Balvin, Chencho Corleone","Una Locura","PR, CO, PR","Urbano"
"may-21","Spotify","39","KEVIN ROLDAN, Bryant Myers, Lyanno","HASTA ABAJO","CO, PR, PR","Urbano"
"may-21","Spotify","40","Daddy Yankee","PROBLEMA","PR","Urbano"
"may-21","Spotify","41","Ak4:20","Siempre Fine","CL","Urbano"
"may-21","Spotify","42","Olivia Rodrigo","deja vu","US","Pop"
"may-21","Spotify","43","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","US, US, US","Pop"
"may-21","Spotify","44","Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38","AR","Urbano"
"may-21","Spotify","45","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","CA, CA, US","Pop"
"may-21","Spotify","46","JHAYCO","Christian Dior","PR","Urbano"
"may-21","Spotify","47","Kali Uchis","telepatía","CO","Pop"
"may-21","Spotify","48","Lil Nas X","MONTERO (Call Me By Your Name)","US","Pop"
"may-21","Spotify","49","Manuel Turizo, Wisin & Yandel","Mala Costumbre","CO, PR","Urbano"
"may-21","Spotify","50","NATTI NATASHA, Becky G","Ram Pam Pam","DO, US","Urbano"
"may-21","Spotify","51","Camilo, Evaluna Montaner","Machu Picchu","ES, VE","Tropical/Latino"
"may-21","Spotify","52","Olivia Rodrigo","drivers license","US","Pop"
"may-21","Spotify","53","Jossef, Jamby El Favo, Eix","Persia - Remix","PR","Urbano"
"may-21","Spotify","54","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","GB, US","Pop"
"may-21","Spotify","55","Pablo Alborán","Saturno","ES","Pop"
"may-21","Spotify","56","Juhn, Jay Wheeler","Fragancia","PR, PR","Urbano"
"may-21","Spotify","57","Lunay, Chris Jedi, Chencho Corleone","VUDÚ","PR, PR, PR","Urbano"
"may-21","Spotify","58","KAROL G","BICHOTA","CO","Urbano"
